2.000000000000000000e+00 9.977288693109643836e-01
3.000000000000000000e+00 9.901584336808455511e-01
4.000000000000000000e+00 9.712323446055485254e-01
6.000000000000000000e+00 8.702932028706309442e-01
7.000000000000000000e+00 7.801689691787403458e-01
9.000000000000000000e+00 5.423411302695841929e-01
1.100000000000000000e+01 3.033753591168436570e-01
1.300000000000000000e+01 1.356032975627213255e-01
1.600000000000000000e+01 2.705512109136928856e-02
2.100000000000000000e+01 7.000000918380715371e-04
2.700000000000000000e+01 2.254660024411248500e-06
3.200000000000000000e+01 7.375889515863695119e-09
4.100000000000000000e+01 4.024596734932796069e-14
5.100000000000000000e+01 -1.794694138168163634e-15
6.400000000000000000e+01 -1.794701072495484125e-15
8.100000000000000000e+01 -1.794701072495484519e-15
1.020000000000000000e+02 -1.794701072495484519e-15
1.470000000000000000e+02 -1.794701072495484519e-15
1.620000000000000000e+02 -1.794701072495484519e-15
2.360000000000000000e+02 -1.794701072495484519e-15
2.690000000000000000e+02 -1.794701072495484519e-15
3.240000000000000000e+02 -1.794701072495484519e-15
4.420000000000000000e+02 -1.794701072495484519e-15
5.540000000000000000e+02 -1.794701072495484519e-15
6.640000000000000000e+02 -1.794701072495484519e-15
9.240000000000000000e+02 -1.794701072495484519e-15
1.032000000000000000e+03 -1.794701072495484519e-15
