2.800000000000000000e+01 8.504760363194791006e-01
3.500000000000000000e+01 6.716806620724496968e-01
4.600000000000000000e+01 5.020315119323736086e-01
5.500000000000000000e+01 4.146034924569910740e-01
7.500000000000000000e+01 2.970059764964620430e-01
8.800000000000000000e+01 2.499468267426534773e-01
1.100000000000000000e+02 1.963513003320677686e-01
1.470000000000000000e+02 1.433886523494741772e-01
2.360000000000000000e+02 8.571356141315590593e-02
3.000000000000000000e+02 6.600659269350787894e-02
4.420000000000000000e+02 4.326637690261909974e-02
5.540000000000000000e+02 3.381888997190365259e-02
9.240000000000000000e+02 1.934977041912666965e-02
