2.800000000000000000e+01 8.652294651891007105e-01
3.500000000000000000e+01 6.975763677575660404e-01
4.600000000000000000e+01 5.309462673327189908e-01
5.500000000000000000e+01 4.418020843158511624e-01
7.500000000000000000e+01 3.179996303144046466e-01
8.800000000000000000e+01 2.671493301222719330e-01
1.100000000000000000e+02 2.083479669420959246e-01
1.470000000000000000e+02 1.494478624120207655e-01
2.360000000000000000e+02 8.497079158596967940e-02
3.000000000000000000e+02 6.316216608551508682e-02
4.420000000000000000e+02 3.855172988552413998e-02
5.540000000000000000e+02 2.867218401515357618e-02
9.240000000000000000e+02 1.433488017322415327e-02
