2.800000000000000000e+01 1.000000000000000000e+00
3.500000000000000000e+01 1.000000000000000000e+00
4.600000000000000000e+01 9.999999999994715338e-01
5.500000000000000000e+01 9.999999991793822041e-01
7.500000000000000000e+01 9.999221888521081514e-01
8.800000000000000000e+01 9.923212820868287931e-01
1.100000000000000000e+02 6.046528175017209517e-01
1.470000000000000000e+02 1.084953385304005544e-03
2.360000000000000000e+02 -2.914438088565717666e-14
3.000000000000000000e+02 -2.914438088911374427e-14
4.420000000000000000e+02 -2.914438088911374427e-14
5.540000000000000000e+02 -2.914438088911374427e-14
9.240000000000000000e+02 -2.914438088911374427e-14
