2.800000000000000000e+01 8.937500000000000444e-01
3.500000000000000000e+01 7.062500000000000444e-01
4.600000000000000000e+01 4.687500000000000000e-01
5.500000000000000000e+01 4.124999999999999778e-01
7.500000000000000000e+01 2.812500000000000000e-01
8.800000000000000000e+01 2.374999999999999889e-01
1.100000000000000000e+02 2.062499999999999889e-01
1.470000000000000000e+02 1.499999999999999944e-01
2.360000000000000000e+02 1.125000000000000028e-01
3.000000000000000000e+02 8.749999999999999445e-02
4.420000000000000000e+02 5.000000000000000278e-02
5.540000000000000000e+02 3.749999999999999861e-02
9.240000000000000000e+02 2.500000000000000139e-02
